onset	duration	trial_type	value	sample	emotion_label	binary_label	video_index	Joy	Tenderness	Inspiration	Amusement	Anger	Disgust	Fear	Sadness	Arousal	Valence	Familiarity	Liking
10.3	0.0	Experiment start	7	10300	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.8	0.0	Experiment start	7	10800	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.301	0.0	Experiment start	7	11301	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.801	0.0	Experiment start	7	11801	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.302	0.0	Experiment start	7	12302	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.43	0.0	201	1	18430	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
53.546	0.0	202	2	53546	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
71.434	54.161	Juno	14	71434	Tenderness	positive	27	6.810416666666667	6.7375	3.5874999999999995	0.109375	0.14583333333333331	0.18958333333333333	0.24062500000000003	0.13125	4.185416666666667	4.2875000000000005	4.528125	5.352083333333333
191.122	69.69200000000001	Minions	15	191122	Amusement	positive	18	6.839583333333334	3.9375	3.726041666666667	6.95625	0.021875000000000002	0.029166666666666667	0.08750000000000001	0.08020833333333333	6.555208333333333	4.958333333333334	2.435416666666667	6.059375
329.074	37.226999999999975	Night at the Museum Ⅲ	19	329074	Joy	positive	24	6.664583333333333	6.351041666666667	3.769791666666667	2.428125	0.058333333333333334	0.058333333333333334	0.051041666666666666	0.12395833333333334	4.528125	4.520833333333334	2.5593749999999997	4.797916666666667
423.421	77.11700000000002	The Theory of Everything	24	423421	Inspiration	positive	21	4.491666666666667	6.197916666666666	6.4750000000000005	0.0	0.12395833333333334	0.109375	0.13125	0.109375	4.965625	5.913541666666667	5.971875	6.16875
645.538	38.93100000000004	Blue	3	645538	\	neutral	15	0.7364583333333333	0.6927083333333333	0.678125	0.8166666666666667	0.5760416666666667	0.5395833333333333	0.5322916666666666	0.5541666666666667	1.596875	1.53125	1.421875	1.1739583333333332
741.922	43.06499999999994	Blue	3	741922	\	neutral	16	0.21875	0.24062500000000003	0.16770833333333335	0.18958333333333333	1.1010416666666667	0.37916666666666665	0.3208333333333333	0.2625	1.4802083333333333	1.0135416666666668	0.9406249999999999	0.7510416666666666
854.422	35.09899999999993	Blue	3	854422	\	neutral	13	0.3354166666666667	0.25520833333333337	0.3572916666666667	0.3208333333333333	0.38645833333333335	0.48854166666666665	1.575	0.4375	5.760416666666666	5.169791666666667	2.625	1.1302083333333335
943.424	44.315000000000055	Blue	3	943424	\	neutral	14	0.29166666666666663	0.35000000000000003	0.2625	0.18958333333333333	0.196875	0.18229166666666669	0.15312499999999998	0.07291666666666666	0.48125000000000007	0.48125000000000007	0.44479166666666664	0.38645833333333335
1115.549	75.77600000000007	The Shawshank Redemption	22	1115549	Inspiration	positive	22	0.16770833333333335	0.10208333333333333	0.21145833333333333	0.21145833333333333	0.08750000000000001	0.11666666666666667	3.507291666666667	3.5874999999999995	5.5125	0.853125	1.0645833333333332	4.280208333333333
1248.117	77.46399999999994	Sex and the City Ⅱ	20	1248117	Tenderness	positive	28	6.547916666666667	6.511458333333334	3.3249999999999997	2.1364583333333336	0.65625	0.48854166666666665	0.40104166666666663	0.4520833333333334	5.942708333333334	5.913541666666667	3.966666666666667	6.241666666666667
1380.754	67.61300000000006	Harry Potter Ⅰ	10	1380754	Joy	positive	25	5.811458333333333	3.529166666666667	5.308333333333334	1.3343749999999999	1.05	0.44479166666666664	0.30624999999999997	0.24062500000000003	6.664583333333333	6.635416666666666	6.372916666666667	6.4312499999999995
1504.356	73.2460000000001	Mr. Bean	17	1504356	Amusement	positive	19	6.7375	0.7218749999999999	0.9041666666666668	6.628125	0.41562499999999997	0.24791666666666667	0.24791666666666667	0.13125	6.664583333333333	6.51875	6.5406249999999995	6.744791666666666
1697.641	78.64499999999998	Trainspotting	26	1697641	Disgust	negative	4	0.23333333333333334	0.24062500000000003	0.31354166666666666	0.2989583333333333	0.3354166666666667	7.0	6.883333333333333	6.876041666666667	6.34375	0.875	0.34270833333333334	0.3572916666666667
1831.862	56.06099999999992	The Shining	23	1831862	Fear	negative	7	0.12395833333333334	0.065625	0.07291666666666666	0.08750000000000001	0.16041666666666665	0.18958333333333333	6.752083333333333	6.8687499999999995	6.336458333333333	0.45937500000000003	2.705208333333333	0.8385416666666667
1942.865	45.093000000000075	In Bruges	12	1942865	Sadness	negative	10	0.44479166666666664	0.3572916666666667	0.371875	0.196875	0.2260416666666667	0.27708333333333335	0.21875	6.78125	6.022916666666667	1.1083333333333334	4.7250000000000005	2.107291666666667
2043.552	81.1360000000002	The Tokyo Trial	25	2043552	Anger	negative	1	0.27708333333333335	0.30624999999999997	0.2260416666666667	0.284375	6.628125	0.5177083333333333	6.744791666666666	0.16041666666666665	6.504166666666666	3.0552083333333333	3.1864583333333334	1.26875
2245.98	63.92900000000009	Documentary about the Nanjing Massacre	6	2245980	Anger	negative	2	0.25520833333333337	0.24062500000000003	0.21875	0.30624999999999997	6.6937500000000005	6.708333333333334	0.09479166666666666	6.752083333333333	1.575	1.3052083333333333	6.044791666666667	1.1156249999999999
2372.456	60.13999999999987	Departures	5	2372456	Sadness	negative	11	0.08750000000000001	0.12395833333333334	0.13854166666666667	0.23333333333333334	0.27708333333333335	0.21145833333333333	0.2260416666666667	6.664583333333333	5.796875	0.7218749999999999	0.6052083333333333	0.6489583333333333
2486.779	69.38400000000001	Indiana Jones and the Last Crusade	13	2486779	Disgust	negative	5	0.15312499999999998	0.26979166666666665	0.27708333333333335	0.18229166666666669	0.13854166666666667	6.671875	6.825	0.196875	6.701041666666667	0.6197916666666667	0.6489583333333333	0.44479166666666664
2608.569	60.24499999999989	The Shining	23	2608569	Fear	negative	8	0.328125	0.3208333333333333	0.30624999999999997	0.30624999999999997	0.4083333333333333	0.24062500000000003	6.839583333333334	0.15312499999999998	6.5843750000000005	1.2541666666666667	0.678125	0.634375
2769.008	63.11100000000033	 The Pursuit of Happiness	27	2769008	Tenderness	positive	26	6.526041666666666	6.438541666666667	6.351041666666667	0.37916666666666665	0.4739583333333333	0.23333333333333334	0.24062500000000003	0.20416666666666666	6.241666666666667	5.942708333333334	1.8666666666666667	6.409375
2886.495	34.11000000000013	My Neighbor Totoro	18	2886495	Joy	positive	23	0.11666666666666667	0.16770833333333335	0.08750000000000001	0.051041666666666666	0.21145833333333333	0.16041666666666665	0.21875	0.15312499999999998	5.898958333333333	6.248958333333333	2.267708333333333	6.3218749999999995
2988.981	129.10899999999992	Forrest Gump	8	2988981	Inspiration	positive	20	6.248958333333333	6.409375	6.467708333333333	0.16041666666666665	0.20416666666666666	0.08750000000000001	0.16041666666666665	0.08020833333333333	6.372916666666667	6.766666666666667	6.555208333333333	6.3218749999999995
3166.492	55.896999999999935	Modern Times	16	3166492	Amusement	positive	17	0.196875	0.15312499999999998	0.21145833333333333	6.701041666666667	0.07291666666666666	0.12395833333333334	0.11666666666666667	0.065625	7.0	6.664583333333333	6.635416666666666	6.657291666666667
