onset	duration	trial_type	value	sample	emotion_label	binary_label	video_index	Joy	Tenderness	Inspiration	Amusement	Anger	Disgust	Fear	Sadness	Arousal	Valence	Familiarity	Liking
62.544	0.0	Experiment start	5	15636	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
63.044	0.0	Experiment start	5	15761	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
63.544	0.0	Experiment start	5	15886	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
64.048	0.0	Experiment start	5	16012	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
64.548	0.0	Experiment start	5	16137	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
87.68	78.644	Trainspotting	24	21920	Disgust	negative	4	0.4014404296875	0.3877685546875	0.5364501953124999	0.25885416666666666	1.1956339518229167	5.866231282552084	0.20880940755208333	1.9026123046874999	2.568888346354167	1.2143473307291668	0.1563720703125	1.0393473307291665
255.48	81.14599999999999	The Tokyo Trial	23	63870	Anger	negative	1	0.33894856770833337	0.33894856770833337	3.5515258789062503	0.16204020182291667	4.6933837890625005	0.25663248697916663	1.2459635416666668	3.6300252278645835	5.42833251953125	0.8381429036458333	0.07918294270833334	3.1803629557291666
405.684	45.105999999999995	In Bruges	10	101421	Sadness	negative	10	0.18673502604166667	3.9256225585937505	1.0139404296874999	0.13569335937500002	0.14523518880208333	0.13925374348958333	0.18736165364583335	4.990205891927083	4.19786376953125	1.4593302408854165	0.08203125	4.540572102864584
525.42	56.07600000000002	The Shining	21	131355	Fear	negative	7	0.15412190755208333	0.11615397135416666	1.3285929361979165	0.10319417317708333	0.0924560546875	0.7726033528645833	4.5058227539062505	0.5188191731770833	4.5966552734374995	1.1011271158854168	0.022871907552083334	2.7297037760416667
715.488	60.14499999999998	Departures	3	178872	Sadness	negative	11	0.23353271484375002	4.469364420572917	1.56090087890625	0.09023437499999999	0.09023437499999999	0.06269124348958333	0.09051920572916666	6.1185058593749995	4.367081705729166	0.8462320963541667	0.05183919270833333	6.057039388020833
