onset	duration	trial_type	value	sample	emotion_label	binary_label	video_index	Joy	Tenderness	Inspiration	Amusement	Anger	Disgust	Fear	Sadness	Arousal	Valence	Familiarity	Liking
7.248	0.0	Experiment start	7	7248	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.785	0.0	Experiment start	7	7785	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.286	0.0	Experiment start	7	8286	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.786	0.0	Experiment start	7	8786	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.287	0.0	Experiment start	7	9287	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.137	0.0	201	1	10137	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.253	0.0	202	2	45253	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
54.448	82.029	Gangs of New York	9	54448	Sadness	negative	12	0.8312499999999999	0.8385416666666667	0.8458333333333333	0.7802083333333334	0.16770833333333335	0.18229166666666669	0.16041666666666665	0.20416666666666666	0.7072916666666667	0.5395833333333333	1.05	0.6708333333333334
189.617	73.18300000000002	City of Life and Death	4	189617	Anger	negative	3	0.42291666666666666	0.26979166666666665	0.21875	0.21875	0.6124999999999999	0.29166666666666663	0.5979166666666667	0.8895833333333333	1.5093750000000001	1.4583333333333335	2.05625	1.2395833333333335
319.374	105.77999999999997	The Exorcist	21	319374	Fear	negative	9	0.284375	0.36458333333333337	0.2260416666666667	0.12395833333333334	0.7218749999999999	0.9625000000000001	1.1302083333333335	1.3927083333333332	1.7281250000000001	2.048958333333333	1.1447916666666667	0.853125
479.801	90.555	Hellraiser	11	479801	Disgust	negative	6	0.14583333333333331	0.29166666666666663	0.196875	0.196875	0.5760416666666667	1.596875	1.3489583333333335	1.1447916666666667	1.6187500000000001	1.9104166666666664	1.26875	0.13125
663.015	34.11500000000001	My Neighbor Totoro	18	663015	Joy	positive	23	2.114583333333333	1.9614583333333333	1.7572916666666667	0.9552083333333332	0.23333333333333334	0.35000000000000003	0.21145833333333333	0.27708333333333335	2.005208333333333	1.4000000000000001	1.3635416666666667	1.2177083333333334
757.949	63.11400000000003	 The Pursuit of Happiness	27	757949	Tenderness	positive	26	1.1739583333333332	1.5677083333333335	1.4802083333333333	0.765625	0.3572916666666667	0.3208333333333333	0.08750000000000001	0.13125	2.3552083333333336	1.7645833333333334	3.2958333333333334	1.9177083333333336
877.859	55.91899999999998	Modern Times	16	877859	Amusement	positive	17	1.2104166666666667	1.1156249999999999	1.1083333333333334	1.4875	0.6489583333333333	0.39375	0.25520833333333337	0.14583333333333331	2.9677083333333334	2.428125	2.2020833333333334	2.2020833333333334
985.017	129.11699999999996	Forrest Gump	8	985017	Inspiration	positive	20	1.2760416666666665	1.09375	1.3270833333333334	1.2979166666666666	1.4583333333333335	0.6197916666666667	0.23333333333333334	0.17500000000000002	1.6552083333333334	1.6624999999999999	1.596875	2.84375
1202.917	43.065000000000055	Blue	3	1202917	\	neutral	16	0.7802083333333334	1.2177083333333334	1.5166666666666666	0.6270833333333333	0.4520833333333334	0.35000000000000003	0.371875	0.328125	1.0791666666666666	1.1447916666666667	1.7864583333333333	1.26875
1300.381	44.317999999999984	Blue	3	1300381	\	neutral	14	1.4291666666666667	1.5822916666666667	1.1739583333333332	0.56875	0.4520833333333334	0.56875	0.2260416666666667	0.39375	2.377083333333333	1.4291666666666667	1.1375	1.9906249999999999
1398.451	35.09999999999991	Blue	3	1398451	\	neutral	13	0.9333333333333333	0.8166666666666667	0.5541666666666667	0.45937500000000003	0.09479166666666666	0.41562499999999997	0.41562499999999997	0.25520833333333337	1.6479166666666667	1.6989583333333333	0.6635416666666667	1.6624999999999999
1488.581	38.937000000000126	Blue	3	1488581	\	neutral	15	1.1447916666666667	1.0645833333333332	1.0062499999999999	0.56875	0.13854166666666667	0.20416666666666666	0.3354166666666667	0.18229166666666669	2.2822916666666666	1.7208333333333332	1.9979166666666666	1.8812499999999999
