onset	duration	trial_type	value	sample	emotion_label	binary_label	video_index	Joy	Tenderness	Inspiration	Amusement	Anger	Disgust	Fear	Sadness	Arousal	Valence	Familiarity	Liking
756.352	0.0	Experiment start	7	189088	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
756.852	0.0	Experiment start	7	189213	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
757.352	0.0	Experiment start	7	189338	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
757.856	0.0	Experiment start	7	189464	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
758.356	0.0	Experiment start	7	189589	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
774.112	0.0	201	1	193528	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
809.164	0.0	202	2	202291	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
823.48	81.13400000000001	The Tokyo Trial	25	205870	Anger	negative	1	0.6448567708333333	0.22071533203125002	0.6819986979166667	0.04451904296875	2.3227376302083336	0.50714111328125	0.06810302734375	1.3620320638020833	1.2263671875	1.2002482096354168	0.05044352213541667	0.034863281249999996
989.544	56.08600000000001	The Shining	23	247386	Fear	negative	7	0.7919718424479167	0.31374104817708337	0.58353271484375	0.306591796875	0.24877115885416667	0.45413411458333336	2.1750813802083333	0.27947591145833334	1.2382161458333334	3.5103393554687505	0.028226725260416665	1.0864583333333333
1133.512	45.111000000000104	In Bruges	12	283378	Sadness	negative	10	0.039933268229166666	0.21510416666666665	0.26597493489583335	0.30701904296875	0.20561930338541667	0.26922200520833334	0.8993815104166667	2.2701578776041664	1.1400349934895835	3.5015380859375003	0.08727213541666667	1.0515380859374999
1252.204	78.63200000000006	Trainspotting	26	313051	Disgust	negative	4	0.1413330078125	0.08314208984375	0.052978515625	0.11504313151041666	0.07909749348958334	1.4825724283854167	2.176704915364583	0.14708658854166667	3.735526529947917	3.4721720377604166	0.04446207682291667	0.019368489583333336
1498.104	44.309999999999945	Blue	3	374526	\	neutral	14	3.552579752604167	3.8354736328125005	1.2662150065104165	0.37657470703125	0.026204427083333336	0.05047200520833334	0.05334879557291666	0.04352213541666666	3.669388834635417	4.3806396484375005	0.09094645182291666	3.4677571614583336
1612.004	38.92099999999982	Blue	3	403001	\	neutral	15	3.528511555989583	3.865836588541667	1.6216837565104165	0.9304565429687501	0.09678548177083333	0.06405843098958333	0.07422688802083333	0.07679036458333333	3.4916829427083336	4.4260986328125	0.08670247395833333	4.141524251302084
1713.668	35.08100000000013	Blue	3	428417	\	neutral	13	3.4302734375	3.469978841145833	1.6435302734375001	0.29599609374999997	0.04449055989583334	0.03719889322916667	0.08399658203125	0.08399658203125	3.4367390950520833	3.380257161458333	0.08826904296875	3.338814290364583
1817.24	43.049999999999955	Blue	3	454310	\	neutral	16	3.616182454427083	2.68310546875	2.758585611979167	0.04619954427083334	0.04876302083333334	0.003987630208333334	0.01925455729166667	0.0	3.5301635742187503	3.46658935546875	0.27733968098958334	3.5120198567708334
2011.628	67.62500000000023	Harry Potter Ⅰ	10	502907	Joy	positive	25	0.41505533854166665	0.29329020182291665	0.4109822591145833	0.27463378906249997	0.43895263671875007	0.40081380208333334	2.1212483723958333	0.426220703125	1.7685139973958333	3.5383097330729165	1.0002685546874999	0.3136271158854167
2157.684	73.26499999999987	Mr. Bean	17	539421	Amusement	positive	19	3.788277180989583	2.7309000651041666	0.9147908528645833	5.3340820312499995	0.06417236328124999	0.09248453776041667	0.02093505859375	0.011421712239583333	5.017948404947917	3.5074340820312497	0.24338785807291666	3.85845947265625
2295.512	75.7800000000002	The Shawshank Redemption	22	573878	Inspiration	positive	22	3.040283203125	2.6305826822916667	4.28929443359375	0.11982828776041665	0.03623046875	0.05437418619791667	0.049304199218750004	1.0893636067708332	3.4294189453125	5.3201538085937505	0.22592773437499997	4.0721679687500005
