onset	duration	trial_type	value	sample	emotion_label	binary_label	video_index	Joy	Tenderness	Inspiration	Amusement	Anger	Disgust	Fear	Sadness	Arousal	Valence	Familiarity	Liking
12.764	0.0	Experiment start	7	12764	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.265	0.0	Experiment start	7	13265	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.766	0.0	Experiment start	7	13766	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.266	0.0	Experiment start	7	14266	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.767	0.0	Experiment start	7	14767	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.652	0.0	201	1	18652	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
53.804	0.0	202	2	53804	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
68.747	64.17200000000001	Documentary about the Nanjing Massacre	6	68747	Anger	negative	2	0.11666666666666667	0.051041666666666666	0.065625	0.07291666666666666	3.4489583333333336	5.169791666666667	0.13125	4.965625	3.7552083333333335	0.14583333333333331	5.855208333333334	0.21145833333333333
203.887	69.48700000000002	Indiana Jones and the Last Crusade	13	203887	Disgust	negative	5	0.07291666666666666	0.08020833333333333	0.09479166666666666	0.07291666666666666	0.043750000000000004	5.104166666666666	0.5906250000000001	0.18229166666666669	2.989583333333333	0.4666666666666667	6.569791666666667	0.25520833333333337
333.222	60.374000000000024	The Shining	23	333222	Fear	negative	8	0.196875	0.16041666666666665	0.09479166666666666	0.065625	0.09479166666666666	6.16875	3.7041666666666666	5.03125	5.541666666666666	0.18229166666666669	3.7041666666666666	0.21875
455.076	60.24699999999996	Departures	5	455076	Sadness	negative	11	0.12395833333333334	0.12395833333333334	0.12395833333333334	0.007291666666666667	0.051041666666666666	0.051041666666666666	0.065625	3.3468750000000003	3.419791666666667	1.6187500000000001	5.585416666666667	0.25520833333333337
671.081	78.73500000000001	Trainspotting	26	671081	Disgust	negative	4	3.747916666666667	0.09479166666666666	0.15312499999999998	4.083333333333334	0.25520833333333337	0.16770833333333335	0.08750000000000001	0.2260416666666667	2.2385416666666664	1.4875	4.7906249999999995	1.159375
811.608	45.20100000000002	In Bruges	12	811608	Sadness	negative	10	0.18958333333333333	0.18229166666666669	0.24062500000000003	0.15312499999999998	0.08020833333333333	0.051041666666666666	0.16041666666666665	1.2541666666666667	1.1375	1.3270833333333334	2.0854166666666667	0.9916666666666667
917.613	56.1869999999999	The Shining	23	917613	Fear	negative	7	0.109375	0.15312499999999998	0.21875	0.18229166666666669	0.196875	0.17500000000000002	1.7645833333333334	0.13125	1.7281250000000001	0.9260416666666667	5.979166666666666	0.40104166666666663
