onset	duration	trial_type	value	sample	emotion_label	binary_label	video_index	Joy	Tenderness	Inspiration	Amusement	Anger	Disgust	Fear	Sadness	Arousal	Valence	Familiarity	Liking
27.708	0.0	Experiment start	7	27708	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.209	0.0	Experiment start	7	28209	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.709	0.0	Experiment start	7	28709	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.21	0.0	Experiment start	7	29210	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.71	0.0	Experiment start	7	29710	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.051	0.0	201	1	34051	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
69.161	0.0	202	2	69161	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
82.494	45.212	In Bruges	12	82494	Sadness	negative	10	0.029166666666666667	0.36458333333333337	0.35000000000000003	0.029166666666666667	3.660416666666667	0.765625	5.0093749999999995	6.445833333333333	4.2	1.0135416666666668	1.8375000000000001	4.360416666666667
206.071	56.19500000000002	The Shining	23	206071	Fear	negative	7	0.029166666666666667	0.029166666666666667	0.34299316406249997	0.022159830729166666	4.0912231445312495	3.7336181640624995	5.2211181640625	4.922159830729166	3.988541666666667	0.9992431640625001	2.2461181640625	3.6825764973958335
374.088	78.73499999999996	Trainspotting	26	374088	Disgust	negative	4	0.7510416666666666	0.196875	0.17500000000000002	3.5947916666666666	1.05	5.651041666666666	3.6528116861979165	3.68927001953125	1.0791666666666666	1.05	2.2531250000000003	3.6312500000000005
539.624	81.23900000000003	The Tokyo Trial	25	539624	Anger	negative	1	0.007291666666666667	0.021875000000000002	0.03645833333333333	0.043750000000000004	5.330208333333333	0.9697916666666667	3.6458333333333335	5.519791666666666	5.0531250000000005	1.6330200195312499	3.572603352864583	3.49239501953125
791.665	60.36400000000003	The Shining	23	791665	Fear	negative	8	0.014583333333333334	0.15312499999999998	0.03645833333333333	0.043750000000000004	2.2895833333333333	5.461458333333333	5.038541666666667	3.777083333333333	3.667708333333333	1.9468750000000001	2.734375	3.777083333333333
931.539	69.48199999999997	Indiana Jones and the Last Crusade	13	931539	Disgust	negative	5	0.196875	0.051041666666666666	0.051041666666666666	0.18229166666666669	0.5322916666666666	5.330208333333333	4.958333333333334	0.765625	4.33125	1.1958333333333333	1.8083333333333336	2.3989583333333333
1074.442	60.25199999999995	Departures	5	1074442	Sadness	negative	11	0.029166666666666667	0.5104166666666667	0.029166666666666667	0.03645833333333333	0.5398681640624999	0.1461181640625	0.9846598307291666	6.482576497395833	4.491666666666667	1.2322916666666668	2.9968749999999997	1.2249999999999999
1213.401	64.0329999999999	Documentary about the Nanjing Massacre	6	1213401	Anger	negative	2	0.029166666666666667	0.03645833333333333	0.043750000000000004	0.03645833333333333	6.3218749999999995	5.8843749999999995	4.935917154947917	6.627583821614584	5.5562499999999995	0.34270833333333334	5.002083333333333	3.463541666666667
1439.546	43.16599999999994	Blue	3	1439546	\	neutral	16	3.6531249999999997	4.258333333333333	0.5906250000000001	0.6416666666666666	0.2989583333333333	0.2260416666666667	0.5395833333333333	0.6197916666666667	0.9770833333333333	3.769791666666667	1.1812500000000001	3.8500000000000005
1548.282	39.01999999999998	Blue	3	1548282	\	neutral	15	2.05625	0.7802083333333334	0.16041666666666665	0.18229166666666669	0.7145833333333333	0.20416666666666666	0.29166666666666663	3.354166666666667	1.5385416666666667	2.0854166666666667	1.596875	1.8885416666666666
1678.856	44.42000000000007	Blue	3	1678856	\	neutral	14	3.7041666666666666	3.6822916666666665	0.8968749999999999	0.41562499999999997	0.3354166666666667	0.27708333333333335	0.24062500000000003	0.35000000000000003	1.7572916666666667	3.7552083333333335	1.1885416666666666	3.8427083333333334
1794.727	35.1869999999999	Blue	3	1794727	\	neutral	13	1.4072916666666666	0.8458333333333333	1.4000000000000001	0.09479166666666666	0.13854166666666667	0.109375	0.196875	2.5010416666666666	1.2614583333333333	1.8666666666666667	1.1958333333333333	1.7645833333333334
1985.819	82.14699999999993	Gangs of New York	9	1985819	Sadness	negative	12	0.029166666666666667	0.043750000000000004	1.3052083333333333	0.03645833333333333	4.6156250000000005	0.5322916666666666	3.689583333333333	6.445833333333333	4.1125	0.41562499999999997	1.9177083333333336	1.596875
2137.511	90.64499999999998	Hellraiser	11	2137511	Disgust	negative	6	0.21875	0.021875000000000002	0.043750000000000004	0.043750000000000004	3.6458333333333335	6.598958333333334	4.185416666666667	1.7645833333333334	2.333333333333333	2.0708333333333333	1.4729166666666667	1.684375
2296.007	73.32200000000012	City of Life and Death	4	2296007	Anger	negative	3	0.014583333333333334	0.014583333333333334	3.638541666666667	0.051041666666666666	6.963541666666666	0.5177083333333333	5.4468749999999995	6.985416666666667	5.621875	0.24791666666666667	5.920833333333333	0.9260416666666667
2437.983	105.9079999999999	The Exorcist	21	2437983	Fear	negative	9	0.029166666666666667	0.021875000000000002	0.043750000000000004	0.014583333333333334	3.7843750000000003	4.323958333333334	4.732291666666667	4.951041666666667	3.8937500000000003	0.9114583333333334	1.6697916666666668	3.966666666666667
2694.628	75.89300000000003	The Shawshank Redemption	22	2694628	Inspiration	positive	22	3.6968749999999995	0.5906250000000001	4.513541666666667	0.21145833333333333	0.15312499999999998	0.12395833333333334	0.9114583333333334	0.4302083333333333	4.309375	4.863541666666666	4.673958333333333	3.4052083333333334
2833.75	67.73100000000022	Harry Potter Ⅰ	10	2833750	Joy	positive	25	5.177083333333334	5.344791666666667	4.55	3.6312500000000005	0.043750000000000004	0.058333333333333334	0.08020833333333333	0.065625	3.8718749999999997	4.41875	5.060416666666667	6.3361450195312505
2964.16	77.5590000000002	Sex and the City Ⅱ	20	2964160	Tenderness	positive	28	4.848958333333334	6.496875	5.417708333333334	4.294791666666667	0.029166666666666667	0.043750000000000004	0.043750000000000004	0.014583333333333334	4.827083333333333	5.439583333333333	1.4437499999999999	5.753125
3102.08	73.36300000000028	Mr. Bean	17	3102080	Amusement	positive	19	6.1031249999999995	5.461458333333333	4.6375	6.664583333333333	0.029166666666666667	0.043750000000000004	0.043750000000000004	0.043750000000000004	3.908333333333333	5.082291666666666	5.220833333333333	6.6937500000000005
3320.933	69.79100000000017	Minions	15	3320933	Amusement	positive	18	6.088541666666666	6.08125	5.5125	6.394791666666666	0.0	0.021875000000000002	0.058333333333333334	0.03645833333333333	4.557291666666666	5.760416666666666	6.015625	6.3218749999999995
3454.649	54.246000000000095	Juno	14	3454649	Tenderness	positive	27	6.183333333333334	6.635416666666666	5.855208333333334	1.4437499999999999	0.058333333333333334	0.043750000000000004	0.043750000000000004	0.051041666666666666	4.469791666666667	5.942708333333334	3.2302083333333336	6.183333333333334
3568.795	37.358999999999924	Night at the Museum Ⅲ	19	3568795	Joy	positive	24	6.686458333333333	6.817708333333334	6.197916666666666	4.061458333333333	0.07291666666666666	0.08750000000000001	0.036145019531249996	0.04343668619791667	5.702083333333333	6.059375	1.5531249999999999	6.613541666666666
3670.843	77.2180000000003	The Theory of Everything	24	3670843	Inspiration	positive	21	6.934375	6.963541666666666	6.9781249999999995	3.551041666666667	0.043750000000000004	0.043750000000000004	0.03645833333333333	0.043750000000000004	5.753125	6.825	4.302083333333334	6.854166666666666
3900.03	34.22499999999991	My Neighbor Totoro	18	3900030	Joy	positive	23	6.0375000000000005	6.752083333333333	6.08125	4.5718749999999995	0.021875000000000002	0.051041666666666666	0.058333333333333334	0.065625	5.111458333333333	6.008333333333333	4.520833333333334	6.620833333333334
3995.405	129.22899999999981	Forrest Gump	8	3995405	Inspiration	positive	20	6.227083333333333	6.453125	6.992708333333333	4.958333333333334	0.043750000000000004	0.014583333333333334	0.029166666666666667	0.029166666666666667	5.680208333333333	6.679166666666667	2.296875	6.686458333333333
4184.499	56.01900000000023	Modern Times	16	4184499	Amusement	positive	17	5.753125	6.183333333333334	6.7375	6.970833333333333	0.029166666666666667	0.029166666666666667	0.029166666666666667	0.043750000000000004	4.659375	5.497916666666667	3.427083333333333	5.578125
4296.856	63.22200000000066	 The Pursuit of Happiness	27	4296856	Tenderness	positive	26	6.708333333333334	6.95625	6.547916666666667	3.638541666666667	0.029166666666666667	0.03645833333333333	0.09479166666666666	0.043750000000000004	3.19375	4.965625	2.697916666666667	6.286299641927084
4385.506	0.0	201	1	4385506	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4420.624	0.0	202	2	4420624	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
