onset	duration	trial_type	value	sample	emotion_label	binary_label	video_index	Joy	Tenderness	Inspiration	Amusement	Anger	Disgust	Fear	Sadness	Arousal	Valence	Familiarity	Liking
13.665	0.0	Experiment start	7	13665	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.166	0.0	Experiment start	7	14166	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.667	0.0	Experiment start	7	14667	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.167	0.0	Experiment start	7	15167	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.668	0.0	Experiment start	7	15668	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.242	0.0	201	1	20242	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.367	0.0	202	2	55367	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
70.202	67.845	Harry Potter Ⅰ	10	70202	Joy	positive	25	3.6968749999999995	2.3114583333333334	3.609375	4.06114501953125	1.2101033528645835	0.5319783528645834	1.8590616861979166	0.6413533528645834	3.7041666666666666	3.747916666666667	1.3489583333333335	5.133333333333333
245.146	75.89400000000003	The Shawshank Redemption	22	245146	Inspiration	positive	22	4.746875	3.0187500000000003	5.95	2.5515421549479167	1.9827921549479166	0.8015421549479167	1.1437093098958333	0.8739176432291667	4.8125	5.373958333333333	5.957291666666666	6.730208333333334
429.033	73.38399999999996	Mr. Bean	17	429033	Amusement	positive	19	5.089583333333334	3.0184366861979166	3.324686686197917	5.081978352864583	1.1222900390625001	0.5243733723958333	0.18895670572916667	0.6045817057291667	2.9968749999999997	3.4343749999999997	3.638541666666667	3.9010416666666665
589.01	77.56600000000003	Sex and the City Ⅱ	20	589010	Tenderness	positive	28	3.5874999999999995	4.127083333333333	4.0036376953124995	3.011971028645833	1.2619710286458332	0.6057210286458333	0.35780436197916665	0.20467936197916667	3.9156249999999995	4.15625	3.2885416666666667	3.7843750000000003
837.243	90.64499999999998	Hellraiser	11	837243	Disgust	negative	6	0.5906250000000001	0.4302083333333333	0.6270833333333333	0.7875	0.7072916666666667	5.796875	5.20625	4.192708333333334	4.491666666666667	3.2375000000000003	3.2958333333333334	2.2385416666666664
1020.763	105.9029999999999	The Exorcist	21	1020763	Fear	negative	9	2.1875	1.3927083333333332	1.5458333333333334	1.0062499999999999	1.8156250000000003	4.659375	5.220833333333333	4.185416666666667	4.520833333333334	3.5434366861979165	2.3694783528645833	1.6621866861979167
1201.485	73.32500000000005	City of Life and Death	4	1201485	Anger	negative	3	0.051041666666666666	0.24062500000000003	0.9406249999999999	0.11666666666666667	6.78125	4.542708333333334	2.982291666666667	4.907291666666667	5.7749999999999995	4.469791666666667	4.105208333333334	1.5458333333333334
1367.012	82.14100000000008	Gangs of New York	9	1367012	Sadness	negative	12	0.2260416666666667	0.38645833333333335	1.6041666666666665	0.38645833333333335	5.308333333333334	3.259375	3.8062499999999995	5.0973876953124995	5.20625	3.879166666666667	2.5010416666666666	1.6260416666666666
1612.453	77.231	The Theory of Everything	24	1612453	Inspiration	positive	21	5.629166666666666	4.41875	5.147916666666667	2.872916666666667	0.6270833333333333	0.3208333333333333	0.21875	0.21926269531250003	3.667708333333333	5.395833333333334	4.564583333333333	5.6875
