onset	duration	trial_type	value	sample	emotion_label	binary_label	video_index	Joy	Tenderness	Inspiration	Amusement	Anger	Disgust	Fear	Sadness	Arousal	Valence	Familiarity	Liking
137.892	0.0	Experiment start	5	34473	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
138.392	0.0	Experiment start	5	34598	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
138.896	0.0	Experiment start	5	34724	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
139.396	0.0	Experiment start	5	34849	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
139.896	0.0	Experiment start	5	34974	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
166.0	81.249	The Tokyo Trial	23	41500	Anger	negative	1	1.2374186197916668	1.2121256510416667	0.8311360677083333	0.8178629557291667	3.552323404947917	3.8950317382812503	2.5743286132812497	3.4250325520833336	4.3160400390625	2.7545125325520834	0.6271687825520833	3.36123046875
379.216	56.09299999999996	The Shining	21	94804	Fear	negative	7	1.1071085611979168	0.8260660807291667	0.7602416992187501	0.765625	0.6592692057291667	1.7220296223958333	1.8523681640625003	2.0625162760416664	4.003523763020834	1.0672037760416666	0.57857666015625	2.05240478515625
565.044	78.63800000000003	Trainspotting	24	141261	Disgust	negative	4	0.20123291015625	0.12780354817708334	0.11675211588541666	0.06269124348958333	0.38927815755208334	4.773506673177083	1.4252075195312501	0.9630981445312499	2.9125935872395834	2.452734375	0.0223876953125	0.32143147786458337
758.06	45.079000000000065	In Bruges	10	189515	Sadness	negative	10	0.21550292968749998	2.14058837890625	0.25156249999999997	0.10977376302083333	0.13509521484375	0.10977376302083333	0.9509358723958332	6.341499837239583	2.1572224934895834	0.8150431315104167	0.025720214843750002	3.6329589843750005
981.696	67.61800000000005	Harry Potter Ⅰ	8	245424	Joy	positive	25	2.066276041666667	2.3124552408854164	0.6708333333333334	0.5467610677083333	0.29197998046875	0.26634521484375	0.5929606119791666	0.14765625000000002	3.9308064778645835	4.4697631835937495	4.551082356770833	4.1108764648437495
1136.104	83.91599999999994	The Shawshank Redemption	20	284026	Inspiration	positive	22	4.349564615885416	3.5260050455729166	4.576717122395833	0.15919189453125002	0.15887858072916666	0.05001627604166667	0.4557291666666667	0.2550944010416667	5.207047526041666	5.300101725260417	6.619181315104166	5.170589192708333
1303.02	77.46000000000004	Sex and the City Ⅱ	18	325755	Tenderness	positive	28	3.579069010416667	3.41796875	1.9596354166666667	0.09875081380208334	0.09621582031249999	0.08445231119791666	0.3674031575520833	0.16608479817708333	1.3668741861979168	3.4205891927083334	0.18776041666666665	2.7867268880208336
