onset	duration	trial_type	value	sample	emotion_label	binary_label	video_index	Joy	Tenderness	Inspiration	Amusement	Anger	Disgust	Fear	Sadness	Arousal	Valence	Familiarity	Liking
36.853	0.0	Experiment start	7	36853	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.353	0.0	Experiment start	7	37353	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.854	0.0	Experiment start	7	37854	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
38.354	0.0	Experiment start	7	38354	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
38.855	0.0	Experiment start	7	38855	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
48.41	0.0	201	1	48410	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
83.532	0.0	202	2	83532	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
94.21	34.402	My Neighbor Totoro	18	94210	Joy	positive	23	6.9125000000000005	6.861458333333333	6.744791666666666	4.046875	0.07291666666666666	0.029166666666666667	0.065625	0.10208333333333333	6.927083333333334	3.828125	0.328125	6.985416666666667
190.878	63.22200000000001	 The Pursuit of Happiness	27	190878	Tenderness	positive	26	3.6822916666666665	6.963541666666666	6.890625	0.15309651692708331	0.10934651692708333	0.13851318359375	0.10205485026041666	1.2614298502604167	5.9281250000000005	3.5	6.927083333333334	6.95625
318.098	129.21499999999997	Forrest Gump	8	318098	Inspiration	positive	20	6.883333333333333	6.897916666666667	6.839583333333334	3.7624999999999997	0.16041666666666665	0.07291666666666666	0.058333333333333334	0.11666666666666667	4.608333333333333	4.0249999999999995	7.0	7.0
502.564	56.01899999999995	Modern Times	16	502564	Amusement	positive	17	4.885416666666666	0.4302083333333333	0.27708333333333335	6.839583333333334	0.38645833333333335	0.27708333333333335	0.7364583333333333	0.7364583333333333	4.2875000000000005	4.15625	5.045833333333333	6.905208333333333
686.879	77.56499999999994	Sex and the City Ⅱ	20	686879	Tenderness	positive	28	6.205208333333333	6.555208333333333	6.2124999999999995	0.109375	0.12395833333333334	0.11666666666666667	0.08750000000000001	0.12395833333333334	3.4854166666666666	3.427083333333333	0.24062500000000003	3.9010416666666665
820.395	73.35900000000004	Mr. Bean	17	820395	Amusement	positive	19	3.747916666666667	0.14583333333333331	0.16041666666666665	1.2177083333333334	0.25520833333333337	0.13125	0.18229166666666669	0.09479166666666666	1.6333333333333333	1.6479166666666667	0.109375	0.7000000000000001
951.869	75.88999999999999	The Shawshank Redemption	22	951869	Inspiration	positive	22	0.20416666666666666	0.24062500000000003	1.8302083333333334	0.16770833333333335	0.74375	0.12395833333333334	2.8000000000000003	0.765625	3.4125	3.317708333333333	0.109375	0.3357014973958333
1089.444	67.72500000000014	Harry Potter Ⅰ	10	1089444	Joy	positive	25	3.5218750000000005	1.0864583333333333	1.0572916666666665	0.18958333333333333	0.196875	0.12395833333333334	0.15312499999999998	0.24791666666666667	3.470833333333333	3.2666666666666666	0.10208333333333333	4.404451497395833
1277.54	43.152000000000044	Blue	3	1277540	\	neutral	16	0.3208333333333333	0.328125	0.26979166666666665	0.284375	0.284375	0.27708333333333335	0.27708333333333335	0.2989583333333333	0.525	1.6989583333333333	0.36458333333333337	1.1666666666666665
1373.858	35.19100000000003	Blue	3	1373858	\	neutral	13	1.575	0.109375	0.13125	0.109375	0.09479166666666666	0.16770833333333335	0.15312499999999998	0.16770833333333335	0.371875	2.515625	0.07291666666666666	1.7791666666666666
1466.851	39.034999999999854	Blue	3	1466851	\	neutral	15	1.7937499999999997	1.7208333333333332	1.0645833333333332	0.08750000000000001	0.07291666666666666	0.08750000000000001	0.11666666666666667	3.638541666666667	0.196875	1.1156249999999999	0.08020833333333333	1.9395833333333334
1565.173	44.419000000000096	Blue	3	1565173	\	neutral	14	0.44479166666666664	0.36458333333333337	0.4083333333333333	0.3572916666666667	0.14583333333333331	0.109375	0.13125	0.21145833333333333	0.30624999999999997	0.21875	0.17500000000000002	1.9468750000000001
