onset	duration	trial_type	value	sample	emotion_label	binary_label	video_index	Joy	Tenderness	Inspiration	Amusement	Anger	Disgust	Fear	Sadness	Arousal	Valence	Familiarity	Liking
372.796	0.0	Experiment start	7	93199	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
373.296	0.0	Experiment start	7	93324	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
373.8	0.0	Experiment start	7	93450	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
374.3	0.0	Experiment start	7	93575	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
374.8	0.0	Experiment start	7	93700	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
414.848	0.0	201	1	103712	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
449.904	0.0	202	2	112476	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
470.492	69.37200000000001	Indiana Jones and the Last Crusade	13	117623	Disgust	negative	5	0.020023600260416666	0.0	0.050215657552083334	0.03494873046875	3.7711303710937503	5.660811360677084	5.948946126302083	5.963358561197916	5.366923014322916	1.4988362630208334	1.44947509765625	0.8505045572916667
601.492	63.94800000000009	Documentary about the Nanjing Massacre	6	150373	Anger	negative	2	0.07889811197916666	0.7545450846354167	0.5644490559895834	0.08163248697916667	5.63221435546875	5.89744873046875	0.37517903645833334	6.269010416666667	3.890189615885417	2.05206298828125	1.2921346028645835	0.2523885091145833
784.128	60.13300000000004	Departures	5	196032	Sadness	negative	11	0.029024251302083335	0.019169108072916666	0.05309244791666667	0.023413085937499998	0.07582194010416667	0.08413899739583333	4.6421142578125005	6.008133951822916	4.466117350260417	1.5461751302083333	1.1610270182291667	0.029394531249999998
906.88	60.25699999999995	The Shining	23	226720	Fear	negative	8	0.0	0.026147460937500002	0.037341308593750004	0.0	4.869380696614583	5.996256510416666	6.360042317708333	6.438199869791667	5.644405110677083	1.7069335937499999	1.4271158854166668	0.38756917317708334
1140.616	67.63900000000012	Harry Potter Ⅰ	10	285154	Joy	positive	25	0.07106526692708334	0.04497477213541667	0.0907470703125	0.04055989583333333	4.9102539062499995	5.367093912760417	5.42747802734375	5.490397135416666	5.556734212239583	2.1432942708333336	2.086128743489583	2.033406575520833
1285.024	73.25299999999993	Mr. Bean	17	321256	Amusement	positive	19	3.473197428385417	2.3342447916666664	1.5829752604166667	2.86947021484375	1.9731933593749997	0.03531901041666667	0.03244222005208333	0.03531901041666667	3.396036783854167	3.969742838541667	3.7930338541666666	3.458272298177083
1418.632	75.77700000000004	The Shawshank Redemption	22	354658	Inspiration	positive	22	1.7093546549479166	0.81612548828125	5.539644368489583	0.018058268229166667	0.017716471354166666	1.9749308268229164	0.0	0.025349934895833336	4.1839355468749995	3.75079345703125	4.540572102864584	4.995560709635416
1553.432	77.47699999999986	Sex and the City Ⅱ	20	388358	Tenderness	positive	28	3.624641927083333	4.7819091796875	0.92498779296875	0.08690185546875	0.08180338541666667	0.015665690104166664	0.09960530598958334	0.04941813151041667	3.8559529622395834	3.8177856445312495	3.362939453125	3.7718139648437505
1759.508	73.21199999999999	City of Life and Death	4	439877	Anger	negative	3	0.0036173502604166666	0.0020792643229166664	0.0	0.014469401041666666	5.60828857421875	4.848018391927083	5.289619954427083	6.0597167968750005	4.94451904296875	1.5571980794270832	4.298750813802084	0.10943196614583334
1889.812	82.04499999999985	Gangs of New York	9	472453	Sadness	negative	12	0.007491048177083334	3.833878580729167	0.01597900390625	0.028340657552083332	0.018855794270833334	4.275480143229167	4.778804524739583	6.306266276041667	4.444413248697916	1.1951497395833335	0.9085245768229167	0.13267415364583335
2033.888	90.5340000000001	Hellraiser	11	508472	Disgust	negative	6	0.031388346354166666	0.028853352864583334	0.007149251302083334	0.017146809895833334	0.006123860677083334	6.11175537109375	6.493001302083334	5.967118326822916	5.5430053710937495	1.0916992187499999	1.0036580403645834	0.8444376627604167
2200.752	105.80000000000018	The Exorcist	21	550188	Fear	negative	9	0.011222330729166667	0.0023925781249999997	0.016121419270833333	0.009513346354166667	4.82001953125	5.388456217447917	5.617061360677083	4.7194458007812505	5.6227294921875	1.1680053710937501	1.0993326822916667	0.35028483072916666
2463.948	69.7199999999998	Minions	15	615987	Amusement	positive	18	4.499357096354167	2.5100992838541667	2.1826293945312503	5.228238932291667	0.020279947916666666	0.0	0.014839680989583333	0.0	1.5877319335937499	4.740865071614584	4.794612630208333	5.289990234375
2590.792	77.10500000000002	The Theory of Everything	24	647698	Inspiration	positive	21	5.179732259114584	4.706941731770833	5.854182942708333	0.0299072265625	0.014469401041666666	0.014469401041666666	0.011592610677083334	0.038195800781250004	4.683699544270834	5.2869140625	4.069803873697916	4.498673502604166
