onset	duration	trial_type	value	sample	emotion_label	binary_label	video_index	Joy	Tenderness	Inspiration	Amusement	Anger	Disgust	Fear	Sadness	Arousal	Valence	Familiarity	Liking
10.543	0.0	Experiment start	7	10543	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.044	0.0	Experiment start	7	11044	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.544	0.0	Experiment start	7	11544	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.045	0.0	Experiment start	7	12045	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.545	0.0	Experiment start	7	12545	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.67	0.0	201	1	30670	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
65.789	0.0	202	2	65789	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
76.981	67.612	Harry Potter Ⅰ	10	76981	Joy	positive	25	4.666666666666666	4.673958333333333	4.010416666666666	3.9156249999999995	3.798958333333333	3.711458333333333	3.7552083333333335	4.783333333333333	5.133333333333333	3.9593750000000005	4.148958333333333	3.2156249999999997
197.761	73.26000000000002	Mr. Bean	17	197761	Amusement	positive	19	4.4624999999999995	3.820833333333333	3.9739583333333335	3.252083333333333	3.4489583333333336	3.711458333333333	2.880208333333333	3.4489583333333336	3.9229166666666666	3.171875	3.4489583333333336	4.557291666666666
322.047	75.79499999999996	The Shawshank Redemption	22	322047	Inspiration	positive	22	5.2281249999999995	4.0687500000000005	2.814583333333333	3.2958333333333334	3.026041666666667	3.9010416666666665	3.303125	3.747916666666667	3.835416666666667	3.6458333333333335	3.3833333333333333	3.602083333333333
447.952	77.46199999999999	Sex and the City Ⅱ	20	447952	Tenderness	positive	28	4.302083333333334	3.689583333333333	3.6750000000000003	3.4927083333333333	4.0249999999999995	3.1864583333333334	3.5218750000000005	3.7843750000000003	3.609375	3.5656250000000003	3.4854166666666666	3.0114583333333336
615.309	37.22199999999998	Night at the Museum Ⅲ	19	615309	Joy	positive	24	4.076041666666667	3.9229166666666666	3.9156249999999995	3.7406250000000005	3.835416666666667	3.726041666666667	3.5729166666666665	3.551041666666667	3.6822916666666665	3.310416666666667	3.1208333333333336	3.1572916666666666
700.021	77.11200000000008	The Theory of Everything	24	700021	Inspiration	positive	21	3.711458333333333	3.689583333333333	3.4854166666666666	3.4927083333333333	3.4489583333333336	3.5218750000000005	3.667708333333333	3.529166666666667	3.419791666666667	3.317708333333333	3.5218750000000005	3.5
822.263	54.16899999999998	Juno	14	822263	Tenderness	positive	27	4.360416666666667	3.580208333333333	3.638541666666667	3.6822916666666665	3.5947916666666666	3.6531249999999997	3.660416666666667	3.580208333333333	3.2229166666666664	3.244791666666667	3.303125	3.470833333333333
923.661	69.67500000000007	Minions	15	923661	Amusement	positive	18	3.995833333333333	3.7843750000000003	3.529166666666667	3.310416666666667	3.142708333333333	3.2375000000000003	3.2958333333333334	3.427083333333333	3.478125	3.3979166666666667	3.2958333333333334	3.0041666666666664
