onset	duration	trial_type	value	sample	emotion_label	binary_label	video_index	Joy	Tenderness	Inspiration	Amusement	Anger	Disgust	Fear	Sadness	Arousal	Valence	Familiarity	Liking
10.363	0.0	Experiment start	7	10363	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.864	0.0	Experiment start	7	10864	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.364	0.0	Experiment start	7	11364	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.864	0.0	Experiment start	7	11864	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.365	0.0	Experiment start	7	12365	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.49	0.0	201	1	31490	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
66.609	0.0	202	2	66609	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
80.385	55.908	Modern Times	16	80385	Amusement	positive	17	3.609375	1.6989583333333333	1.6624999999999999	3.6750000000000003	0.15312499999999998	0.12395833333333334	0.13854166666666667	0.14583333333333331	3.5218750000000005	5.25	0.525	5.286458333333334
219.951	34.123999999999995	My Neighbor Totoro	18	219951	Joy	positive	23	3.638541666666667	5.534375	3.7333333333333334	3.7552083333333335	0.3572916666666667	0.08020833333333333	0.065625	0.058333333333333334	3.5874999999999995	5.6656249999999995	0.16770833333333335	5.738541666666666
331.151	63.113	 The Pursuit of Happiness	27	331151	Tenderness	positive	26	3.667708333333333	5.753125	5.8187500000000005	0.40104166666666663	0.09479166666666666	0.08750000000000001	0.09479166666666666	0.09479166666666666	3.558333333333333	6.3656250000000005	6.598958333333334	3.6458333333333335
474.638	129.128	Forrest Gump	8	474638	Inspiration	positive	20	3.667708333333333	3.6239583333333334	5.527083333333334	5.519791666666666	0.16770833333333335	0.065625	0.09479166666666666	0.051041666666666666	3.5729166666666665	5.767708333333333	6.577083333333333	3.689583333333333
722.101	73.16499999999996	City of Life and Death	4	722101	Anger	negative	3	0.043750000000000004	0.051041666666666666	0.029166666666666667	0.021875000000000002	6.941666666666666	6.963541666666666	6.963541666666666	6.9781249999999995	6.846875	0.12395833333333334	0.058333333333333334	0.051041666666666666
864.557	82.02999999999997	Gangs of New York	9	864557	Sadness	negative	12	3.7041666666666666	3.6968749999999995	3.7333333333333334	0.18958333333333333	0.07291666666666666	0.07291666666666666	0.09479166666666666	0.10208333333333333	3.558333333333333	3.5947916666666666	0.109375	3.5656250000000003
1006.671	105.79899999999998	The Exorcist	21	1006671	Fear	negative	9	0.18958333333333333	0.051041666666666666	0.043750000000000004	0.08020833333333333	3.8062499999999995	6.927083333333334	6.934375	3.6239583333333334	3.5874999999999995	0.20416666666666666	0.16770833333333335	0.08020833333333333
